URL,Title,Sub-heading,Description,Content under product listing
https://jrdunn.com/designer-jewelry-by-category/birthstone-jewelry.html,BIRTHSTONE JEWELRY,A COLLECTION OF JEWELRY TO REPRESENT YOUR LOVED ONES.,,"Every birthday is a reason to celebrate and nothing says happy birthday better than a personalized piece of birthstone jewelry. No matter how young or old, everyone will enjoy getting their own birthstone jewelry piece. J.R. Dunn Jewelers is proud to offer a wide selection of birthstone jewelry to satisfy even the most esteemed jewelry collectors. Whether you are looking for a stunning pair of earrings, a dazzling ring, a breathtaking necklace or bracelet, J.R. Dunn Jewelers has birthstone jewelry to complement any occasion. Celebrate a January Birthday with a stunning garnet bracelet. Those with a February birthday would certainly enjoy a ring with a gorgeous Amethyst as the centerpiece. Make this December’s birthday a memorable one by presenting your significant other with a set of blue topaz earrings. Take a look around, there’s an endless selection of birthstone jewelry your friends, family and loved ones are sure to love."
https://jrdunn.com/designer-jewelry-by-category/rings/gemstone-rings.html,GEMSTONE RINGS,,"You can have a ring that flaunts a gemstone in virtually every color of the rainbow! Red and pink tones include ruby, quartz and tourmaline. Look to the Tacori Moon Rose collection for a hint of orange tint with peach moonstone rings. Yellow can be mellow when you wear a lemon quartz ring from Roberto Coin, or more bold in a design from the My Story collection with citrine, the birthstone for November. Greens to evoke envy include onyx, amethyst and emerald. You will never be blue when wearing sapphire jewelry from John Hardy or a ring with lapis lazuli from Marco Bicego. Vibrant violets appear in amethysts of all shapes and sizes, too, from mini to oversized; see pieces from Messika and Robert Pelliccia. If you are looking for more neutral gemstones, consider Mother-of-Pearl rings from Ippolita. Silhouettes include round, oval, square, cushion, octagonal and feather-forms. So go ahead: slip on a stack, or check out a blockbuster cluster. Raise your glass to a captivating cocktail ring and admire the twists and turns of a coil, and more!",
https://jrdunn.com/designers/lovebright.html,Lovebright Diamond Jewelry,,"Pave Diamond Necklaces, Bracelets, Studs and Rings.",
https://jrdunn.com/designers/tacori-18k925-silver-jewelry/necklace.html,TACORI NECKLACES & PENDANTS,,"Tacori Girls know how to drape their nape boldly and beautifully, as well as delicately and distinctively. A host of options are available, from short to long, narrow to wide, and in an assortment of precious metals. What all the pieces of jewelry have in common is their loom of laid-back luxury! Choose from cluster, lariat, station, quartet, multi-strand or drop necklace styles. Pretty pendants include glorious gemstones that offer a kaleidoscope of color; black onyx and hematite are anything but basic blacks, while green onyx will have others green with envy! Chalcedony is captivating, amethysts have a regal radiance, and whiskey quartz is a neutral that will be a natural go-to.",
https://jrdunn.com/designers/gucci-jewelry/gucci-interlocking.html,Gucci Interlocking Collection,,"One of the most iconic designs from a designer is the Gucci interlocking. The Italian designer uses 925 sterling silver and 18k gold to craft rings, necklaces, bracelet and earrings into this legendary design.",
https://jrdunn.com/designers/william-henry/william-henry-accessories.html,WILLIAM HENRY ACCESSORIES,,"The best-dressed modern men wear and carry William Henry! Their shirts are adorned with William Henry cufflinks. They have a William Henry money clip, key chain, and pen. All have a novel design and a fabulous finish! A William Henry money clip dresses him in style. Engravable pieces are made from aerospace-grade titanium. Keychains are utterly usable; six styles are available. Look at those with bronze and sterling silver beads, or skulls with black or white diamond inlay, red topaz or spessartite stones. Woven leather lanyards connect the keychains finished with sliding knot retainer. Do you want to start a conversation? William Henry cufflinks will help you tell your story! The brand’s writing instruments are comfortable in your hand, and make writing fun for everyone! What do all William Henry accessories have in common? They deliver panache!",
https://jrdunn.com/designers/tacori-18k925-silver-jewelry.html,Tacori Jewelry,Fashion Jewelry in Silver and Gold ,"Tacori fashion jewelry, hand-crafted in sterling silver and 18K yellow gold, has fun, bold colors that pop. Mix and match a suite from the Island Rains collection, stack rings and layer necklaces from the Sonoma Mist collection. Find a meaningful gift in a round or oval Tacori Promise bracelet with an intertwining design and a key that locks up your love. Bring an edge to outfits with sparkling diamond-embellished beauties from the Ivy Lane collection. Be California dreaming with a laid-back piece of jewelry rich in style from the Sonoma Skies collection, and more!",
https://jrdunn.com/designers/gucci-jewelry/mens.html,GUCCI MEN'S JEWELRY,,"Exude masculine sophistication with this treasure trove of sterling silver treasures from Gucci’s jewelry collection for men. Cufflinks imprinted with the “Made in Italy” crest or designed in an interlocking double G motif alert the world to your signature style and impeccable taste. For a touch of bravado, try either the suavely sexy Gourmette Chain Bracelet or the brand-engraved Sterling Silver Dog Tag Necklace. Be on guard and in charge with the Interlocked GG Money Clip or Gucci tie bar. Combine practicality with style and never lose your keys again thanks to this collection’s key ring choices—opt for the double G tags or the iconic interlocking G emblem. Browse the collection and connect with Italy’s finest.",
https://jrdunn.com/diamonds-engagement-rings/verragio/wedding-bands.html,Verragio Wedding Bands,,"We believe that jewelry you’ll wear forever, like a wedding band, should be beautiful, built-to-last and breathtaking. Handcrafted Verragio wedding rings are all this and more! Whether designed for the bride or the groom, Verragio crafts bridal jewelry for today and tomorrow. Fashioned in platinum or 18kt white gold and accented with 18kt rose gold or diamonds, you can find a Verragio wedding band that’s compatible with one of the designer’s engagement rings, like models from the Parisian and Venetian collections. The men’s wedding rings exhibit strong lines and original designs that will distinctively display one’s originality, and the Eterna collection from Verragio offers women sparkly options in the form of eternity bands that have a continuous line of exquisite diamonds, symbolizing life’s milestone moments. Show your never-ending love, devotion and loyalty to each other with a wedding band from Verragio.",
https://jrdunn.com/watches/breitling/Navitimer.html,Breitling Navitimer watches,"Watch brands always have that one timepiece that’s iconic for them. The watch that never wholly changes and embodies the DNA of a brand. For Breitling, the Navitimer is that watch. The design of this watch has remained almost unchanged since 1952, when the aviator watch was first released. The very definition of a tool watch, this iconic model is well known for a unique bezel; the incorporation of a slide rule. While computers do most calculations for the modern pilot, the slide rule has assisted pilots throughout history. Just a few uses of this bezel include calculating air speed, distance traveled and currency exchange rates.",,"Title: Navitimer Style Guide
Description: Depending on the style you’re looking for, the watch is varied in its configuration. For a dress watch that exudes luxury and class, a Breitling Navitimer gold watch on a leather strap with red gold clasp is the perfect fit. However, If you’re looking for an everyday sport watch, a blue dial in a steel case on a stainless steel bracelet is the watch for you.

Title: Breitling Navitimer B01 Chronograph 46 and Navitimer B01 Chronograph 43
Description: The Breitling Navitimer 46mm and 43mm chronograph versions have been completely built by Breitling to be a workhorse. This model features the manufacture Breitling Caliber 01 movement. This movement is COSC certified, and completely designed and made by Breitling. The biggest advantage to a Navitimer with this movement is the 70-hour power reserve for higher accuracy.

Title: Breitling Navitimer GMT
Description: The GMT version of the Navitimer adds the capability of showing the time in different time zones on the dial using a red arrow hand. While this watch features a modified Swiss-made movement, it is still COSC certified and has a 48-hour power reserve. The model also measures 46mm in diameter.

Title: Breitling Navitimer B03 Chronograph Rattrapante 45
Description: A piece of watchmaking brilliance, the Navitimer Rattrapante in essence has two chronograph movements inside. This movement has been developed 100% by Breitling. Rattrapante is the French word for “catch up,” and so it is a fitting name for this style of movement which allows split-second timing.

Title: Breitling Navitimer 41
Description: The Breitling Navitimer 41mm is available in a chronograph version or simple three-hand version. Besides its functionality, another major difference between the two variants is the bezel aesthetics. The bezel on the chronograph version continues to have the crescent-cut shape while the three-hand version features a vintage beaded bezel.

Title: Breitling Navitimer 38 and Breitling Navitimer 35
Description: Women have longed for a Breitling that is slimmer and elegant, but still is able to be recognized as a Breitling. The 38mm and 35mm versions of the Navitimer provide just that. Both sizes are three-hand versions which still incorporate the slide rule bezel with vintage beaded styling.

Title: The B01 Movement
Description: The first interpretation of the Breitling Chronomat with an in-house movement was released in 2009 and was designated the Chronomat B01. Today the B01 is the base movement for all manufactured movements in Breitling watches. This manufacture chronograph movement features a 70-hour power reserve, a vertical clutch, and a barrel system to allow precise chronograph manipulation."
